,image_name,image_label,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63
140,BRACS_1584_N_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.274083,0.0,1.5903934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15340874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16494153,0.0,0.0,0.13477528,0.0,0.0,0.08151558,0.0,0.02022981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1808856,0.0,0.0,0.0,0.0,0.0,0.0
141,BRACS_1235_N_8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30678895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0446002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6029802,1.367276,0.04066075,0.0,0.0,0.0,0.0,0.005441365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,BRACS_286_N_32,0,0.0,0.0,0.0,0.0,0.1565202,0.0,0.0,0.0,0.0,3.8852625,0.0,2.6690059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5928689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23489343,0.0,0.0,0.20806475,0.0,0.0,0.3221502,0.0,0.03614706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6869617,0.0,0.0,0.0,0.0,0.0,0.0
143,BRACS_264_N_22,0,0.0,0.0,0.0,0.0,0.29914486,0.0,0.0,0.0,0.0,5.8550353,0.0,3.9523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014470946,0.0,0.0,0.0,0.0,1.1749165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28633285,0.0,0.0,0.27276564,0.0,0.0,0.72356236,0.0,0.050736994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.339785,0.0,0.0,0.0,0.0,0.0,0.0
144,BRACS_300_N_2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7742606,0.0,1.2227397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048782895,0.0,0.0,0.0,0.0,0.09706819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105156735,0.0,0.05166316,0.1065529,0.0,0.0,0.098831266,0.0,0.016075613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6032109,0.0,0.0,0.0,0.0,0.0,0.0
145,BRACS_1896_N_2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9316927,0.0,0.68002975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14717007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09159275,0.0,0.24029529,0.07952812,0.0,0.0,0.0,0.0,0.009707491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90149415,0.0,0.0,0.0,0.0,0.0,0.0
146,BRACS_1324_PB_5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1212678,0.0,0.0,0.0,0.0,0.0063672927,0.0,0.0,0.0,6.436097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.704103,7.7562666,0.060968988,0.0,0.0,0.0,0.0,0.043124318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,BRACS_1242_PB_2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717761,0.0,0.0,0.0,0.0,0.00732422,0.0,0.0,0.0,5.5046353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1364875,6.588973,0.055846073,0.0,0.0,0.0047251955,0.0,0.036654234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,BRACS_1255_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41643703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.770443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0273381,2.2100077,0.04120778,0.0,0.0,0.0,0.0,0.010345997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,BRACS_1320_PB_20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1153785,0.0,0.08047728,0.0,0.0,0.0,0.0,0.17803764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71167594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021601973,0.35436782,0.90198016,0.049905673,0.0,0.0,0.0,0.0,0.006272724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07008692,0.0,0.0,0.0,0.0,0.0,0.0
150,BRACS_1319_PB_10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2810328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93283874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5311124,1.2144628,0.04048003,0.0,0.0,0.0,0.0,0.004763553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,BRACS_1486_PB_11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12132369,0.0,0.12186389,0.0,0.0,0.0,0.0,0.17692725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47306952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037422657,0.22943605,0.6775483,0.04232199,0.0,0.0,0.0,0.0,0.002343902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0895808,0.0,0.0,0.0,0.0,0.0,0.0
152,BRACS_1330_PB_3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24252081,0.0,0.18417214,0.0,0.0,0.0,0.0,0.14065811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56846035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034331445,0.26005608,0.7311079,0.052213456,0.0,0.0,0.0,0.0,0.005957109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20127577,0.0,0.0,0.0,0.0,0.0,0.0
153,BRACS_1257_PB_3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41763085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6717181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9769953,2.0879958,0.04159629,0.0,0.0,0.0,0.0,0.00950373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,BRACS_1238_PB_9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90456325,0.0,0.0,0.0,0.0,0.003527306,0.0,0.0,0.0,4.849057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.824915,5.8663454,0.053463712,0.0,0.0,0.0,0.0,0.031404465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,BRACS_1239_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7721187,0.0,0.0,0.0,0.0,0.0035365224,0.0,0.0,0.0,4.1495323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3790367,5.0267725,0.049584955,0.0,0.0,0.0,0.0,0.026984962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,BRACS_1318_PB_10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38546008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4733291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86984366,1.9114063,0.04377539,0.0,0.0,0.0,0.0,0.008257001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,BRACS_1324_PB_7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1332002,0.0,0.0,0.0,0.0,0.0016794811,0.0,0.0,0.0,6.350609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7175262,7.762539,0.061446212,0.0,0.0,0.0,0.0,0.041923504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,BRACS_1231_PB_13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8430226,0.0,0.0,0.0,0.0,0.0044564824,0.0,0.0,0.0,4.5827713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.634619,5.5228786,0.0530155,0.0,0.0,0.0,0.0,0.030082667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,BRACS_1486_PB_7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24762091,0.0,0.19760261,0.0,0.0,0.0,0.0,0.14287734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47785932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03896423,0.21477225,0.6427337,0.0493093,0.0,0.0,0.0,0.0,0.00452883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21006458,0.0,0.0,0.0,0.0,0.0,0.0
160,BRACS_1486_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2758938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8553481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003329618,0.488545,1.1632639,0.041716114,0.0,0.0,0.0,0.0,0.004254139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,BRACS_1253_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28307068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8790277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015031751,0.50548077,1.191186,0.041860748,0.0,0.0,0.0,0.0,0.0043663103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,BRACS_1330_PB_2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38121447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5218949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88712937,1.938908,0.042203054,0.0,0.0,0.0,0.0,0.00865597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,BRACS_1325_PB_12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29598823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0217143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5858806,1.3171635,0.040545844,0.0,0.0,0.0,0.0,0.005338967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,BRACS_1324_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.816565,0.0,0.0,0.0,0.0,0.012385298,0.0,0.0,0.0,11.076787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3740864,13.316858,0.07938801,0.0,0.0,0.12306319,0.0,0.07534455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,BRACS_1240_PB_12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7548289,0.0,0.0,0.0,0.0,0.002586576,0.0,0.0,0.0,3.8911352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2636273,4.7138834,0.04912755,0.0,0.0,0.0,0.0,0.024823554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,BRACS_1319_PB_18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32153416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1344612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6576964,1.4813268,0.04168178,0.0,0.0,0.0,0.0,0.0060555935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,BRACS_1235_PB_10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41957045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0361814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1560185,2.536037,0.048563566,0.0,0.0,0.0,0.0,0.013144385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,BRACS_1319_PB_8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38998592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5591595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9125338,1.9852397,0.04298461,0.0,0.0,0.0,0.0,0.008867163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,BRACS_1253_PB_5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9156501,0.0,0.64602596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2390202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0776501,0.00019536912,0.38780725,0.07913045,0.0,0.0,0.0,0.0,0.010296573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529269,0.0,0.0,0.0,0.0,0.0,0.0
170,BRACS_1324_PB_3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5289896,0.0,0.0,0.0,0.0,0.010120343,0.0,0.0,0.0,9.179932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2760115,11.042718,0.072537355,0.0,0.0,0.07527466,0.0,0.06230763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,BRACS_1238_PB_51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.447382,0.0,0.0,0.0,0.0,0.014931468,0.0,0.0,0.0,8.845986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9913373,10.520259,0.07113513,0.0,0.0,0.14801535,0.0,0.060781755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,BRACS_1318_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56742144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5490113,3.271918,0.04689093,0.0,0.0,0.0,0.0,0.015813356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,BRACS_1250_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8766135,0.0,0.0,0.0,0.0,0.007422767,0.0,0.0,0.0,4.9056096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.778935,5.8508606,0.05341889,0.0,0.0,0.0030569136,0.0,0.032637537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,BRACS_1242_PB_5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63805616,0.0,0.0,0.0,0.0,0.00045413966,0.0,0.0,0.0,3.0944245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8137944,3.7942908,0.046336137,0.0,0.0,0.0,0.0,0.019201133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,BRACS_1320_PB_8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68176794,0.0,0.0,0.0,0.0,0.000613248,0.0,0.0,0.0,3.3414445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9661071,4.0866947,0.047236063,0.0,0.0,0.0,0.0,0.02081907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,BRACS_1238_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72462106,0.0,0.0,0.0,0.0,0.00559311,0.0,0.0,0.0,3.8473673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1851597,4.593014,0.04846566,0.0,0.0,0.0,0.0,0.025019404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,BRACS_1255_PB_3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6341833,0.0,0.0,0.0,0.0,0.002219431,0.0,0.0,0.0,3.1554425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8224013,3.8340402,0.04604253,0.0,0.0,0.0,0.0,0.019860215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,BRACS_1257_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7847181,0.0,0.0,0.0,0.0,0.0024516126,0.0,0.0,0.0,4.130472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3922288,5.018879,0.05116,0.0,0.0,0.0,0.0,0.02665829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,BRACS_1231_PB_40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3812823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4809647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8732284,1.9018929,0.04430491,0.0,0.0,0.0,0.0,0.008606834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,BRACS_1238_PB_40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6718681,0.0,0.0,0.0,0.0,0.0037977411,0.0,0.0,0.0,3.4215775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9656055,4.1115685,0.046437427,0.0,0.0,0.0,0.0,0.021772297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,BRACS_1319_PB_3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6083344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.854501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6954029,3.561935,0.04751838,0.0,0.0,0.0,0.0,0.017429465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,BRACS_1235_PB_24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4674673,0.0,1.0282644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013816059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117263086,0.0,0.10753927,0.10493052,0.0,0.0,0.0,0.0,0.015118055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4095356,0.0,0.0,0.0,0.0,0.0,0.0
183,BRACS_1496_PB_40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634217,0.0,0.0,0.0,0.0,0.00032058917,0.0,0.0,0.0,1.3535099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7258559,1.6897298,0.05947547,0.0,0.0,0.0,0.0,0.012241721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,BRACS_1238_PB_21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98516995,0.0,0.0,0.0,0.0,0.0055770855,0.0,0.0,0.0,5.471586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1550946,6.5905495,0.056022912,0.0,0.0,0.0,0.0,0.03603022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,BRACS_1239_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53402126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.434134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4367325,3.0371177,0.044485737,0.0,0.0,0.0,0.0,0.014571995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,BRACS_1320_PB_7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7372245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6670697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1689086,4.500263,0.048788927,0.0,0.0,0.0,0.0,0.022932366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
