,image_name,image_label,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31
266,BRACS_1487_UDH_10,1,0.0,0.0,0.0,0.0,1.4904737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0251946,0.0,0.26740772,0.0,0.0,0.0,0.0,0.0,2.5926185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,BRACS_1496_UDH_26,1,0.0,0.0,0.0,0.0,1.2624134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6813028,0.0,0.23550381,0.0,0.0,0.0,0.0,0.0,2.1467547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,BRACS_1494_UDH_31,1,0.0,0.0,0.0,0.0,1.3139249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7649195,0.0,0.25620317,0.0,0.0,0.0,0.0,0.0,2.2617216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,BRACS_1494_UDH_29,1,0.0,0.0,0.0,0.0,1.1782601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5517547,0.0,0.22822714,0.0,0.0,0.0,0.0,0.0,1.9936337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,BRACS_1272_UDH_21,1,0.0,0.0,0.0,0.0,1.3645042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8382046,0.0,0.24384424,0.0,0.0,0.0,0.0,0.0,2.3434706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,BRACS_1272_UDH_6,1,0.0,0.0,0.0,0.0,0.9232932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1653898,0.0,0.19110014,0.0,0.0,0.0,0.0,0.0,1.5126688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,BRACS_1231_UDH_21,1,0.0,0.0,0.0,0.0,1.9595635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7189505,0.0,0.37743688,0.0,0.0,0.0,0.0,0.0,3.547927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,BRACS_1496_UDH_37,1,0.0,0.0,0.0,0.0,0.6715752,0.0,0.0,0.0,0.0,0.0,0.0,0.0031608306,0.0,0.0,0.8194931,0.0,0.13210836,0.0,0.0,0.0,0.0,0.0,1.111949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,BRACS_1494_UDH_20,1,0.0,0.0,0.0,0.0,0.8610841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1710074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6007621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,BRACS_1494_UDH_41,1,0.0,0.0,0.0,0.0,1.69154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.319856,0.0,0.29823494,0.0,0.0,0.0,0.0,0.0,2.99364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,BRACS_1409_UDH_2,1,0.0,0.0,0.0,0.0,1.4846015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0188622,0.0,0.26089644,0.0,0.0,0.0,0.0,0.0,2.5762732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,BRACS_1494_UDH_9,1,0.0,0.0,0.0,0.0,1.4394395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.952333,0.0,0.25175616,0.0,0.0,0.0,0.0,0.0,2.486214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,BRACS_1238_UDH_49,1,0.0,0.0,0.0,0.0,1.5052752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0520794,0.0,0.26526147,0.0,0.0,0.0,0.0,0.0,2.6151996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,BRACS_1231_UDH_4,1,0.0,0.0,0.0,0.0,2.6538637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7100682,0.0,0.5269584,0.0,0.0,0.0,0.0,0.0,5.0296063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,BRACS_1235_UDH_15,1,0.0,0.0,0.0,0.0,2.14459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.998854,0.0,0.41465026,0.0,0.0,0.0,0.0,0.0,3.9416432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,BRACS_1231_UDH_36,1,0.0,0.0,0.0,0.0,1.7397441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3939679,0.0,0.3373658,0.0,0.0,0.0,0.0,0.0,3.1108596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,BRACS_1496_UDH_10,1,0.0,0.0,0.0,0.0,1.0419056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3431418,0.0,0.203417,0.0,0.0,0.0,0.0,0.0,1.7364438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,BRACS_1231_UDH_9,1,0.0,0.0,0.0,0.0,1.4090774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9096982,0.0,0.26045692,0.0,0.0,0.0,0.0,0.0,2.4326167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,BRACS_1494_UDH_39,1,0.0,0.0,0.0,0.0,1.6579767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2768161,0.0,0.28741723,0.0,0.0,0.0,0.0,0.0,2.9191058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,BRACS_1494_UDH_33,1,0.0,0.0,0.0,0.0,1.7665904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.430222,0.0,0.3116526,0.0,0.0,0.0,0.0,0.0,3.148426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,BRACS_1409_UDH_3,1,0.0,0.0,0.0,0.0,1.5111835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06662,0.0,0.2875951,0.0,0.0,0.0,0.0,0.0,2.648089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,BRACS_1494_UDH_30,1,0.0,0.0,0.0,0.0,1.5565584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1290495,0.0,0.2634092,0.0,0.0,0.0,0.0,0.0,2.712786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,BRACS_1494_UDH_7,1,0.0,0.0,0.0,0.0,0.79675055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0036093,0.0,0.07195325,0.0,0.0,0.0,0.0,0.0,1.3587341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,BRACS_1409_UDH_7,1,0.0,0.0,0.0,0.0,1.2479993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6638188,0.0,0.23769616,0.0,0.0,0.0,0.0,0.0,2.1214726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,BRACS_1496_UDH_18,1,0.0,0.0,0.0,0.0,1.4374616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9504621,0.0,0.25352865,0.0,0.0,0.0,0.0,0.0,2.484152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,BRACS_1494_UDH_40,1,0.0,0.0,0.0,0.0,1.4992168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0416996,0.0,0.27594066,0.0,0.0,0.0,0.0,0.0,2.6150157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,BRACS_1494_UDH_55,1,0.0,0.0,0.0,0.0,1.3740352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8524103,0.0,0.24824265,0.0,0.0,0.0,0.0,0.0,2.3612046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,BRACS_1235_UDH_28,1,0.0,0.0,0.0,0.0,1.8283902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5292974,0.0,0.33683646,0.0,0.0,0.0,0.0,0.0,3.2700086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,BRACS_1238_UDH_5,1,0.0,0.0,0.0,0.0,1.386649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8732433,0.0,0.2484023,0.0,0.0,0.0,0.0,0.0,2.3850117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,BRACS_1409_UDH_10,1,0.0,0.0,0.0,0.0,2.1825206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.055333,0.0,0.42323202,0.0,0.0,0.0,0.0,0.0,4.032125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,BRACS_1409_UDH_8,1,0.0,0.0,0.0,0.0,0.6642978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77810615,0.0,0.1334323,0.0,0.0,0.0,0.0,0.0,1.0444261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,BRACS_1238_UDH_11,1,0.0,0.0,0.0,0.0,1.5499616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1195877,0.0,0.28738284,0.0,0.0,0.0,0.0,0.0,2.7156842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,BRACS_1272_UDH_39,1,0.0,0.0,0.0,0.0,0.80615556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98688006,0.0,0.17811272,0.0,0.0,0.0,0.0,0.0,1.2901156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,BRACS_1496_UDH_24,1,0.0,0.0,0.0,0.0,0.7131939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90543914,0.0,0.0045027286,0.0,0.0,0.0,0.0,0.0,1.3482139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
